Fri Aug  8 10:52:33 2025    morgan/output.prof

         22111613 function calls (21385925 primitive calls) in 126.951 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6099    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/sharding_impls.py:537(is_fully_addressable)
     4617    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:604(<listcomp>)
     2039    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:285(_is_implicit_new_block)
      397    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:316(__init__)
       80    0.001    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/dispatcher.py:757(__init__)
     5122    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/functions.py:306(<dictcomp>)
       74    0.001    0.000    2.273    0.031 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu.py:225(get_executable)
      319    0.001    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:431(insert_const_string)
     2384    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:1058(tokeneater)
     1092    0.001    0.000    0.657    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:527(convert_element_type)
      325    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:815(result_type)
      221    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1251(_is_scalar_access)
      440    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:97(is_bool_indexer)
      380    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/functions.py:521(__init__)
     1166    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:178(__hash__)
       90    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/ctypes/__init__.py:513(string_at)
       82    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:258(_summary_args)
      579    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/sharding_impls.py:518(devices_indices_map)
     2334    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/bytecode.py:81(__init__)
      688    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/slicing.py:1686(_disjoint_dims)
      590    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/posixpath.py:100(split)
     2262    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1762(<setcomp>)
  241/215    0.001    0.000    0.013    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/array_analysis.py:1277(_analyze_inst)
      810    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1057(set_axis_env)
     1780    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_dtype.py:24(_kind_name)
      590    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:872(safe_to_cast)
     3805    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:511(<genexpr>)
       87    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/analysis.py:655(find_literally_calls)
      256    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:723(_get_jit_decorator)
      399    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:1757(__init__)
      836    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:709(traverse)
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/base.py:840(__iter__)
     1320    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:195(is_array_like)
      222    0.001    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:739(check_try_status)
     1158    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/sharding.py:152(addressable_devices_indices_map)
      227    0.001    0.000    0.018    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:291(err_set_string)
      335    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:2040(get_outgoing_states)
     3833    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:1621(<listcomp>)
     6534    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:45(return_type)
       87    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:1672(run_pass)
      592    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:237(descr)
     6937    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:89(traverse)
     1311    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:138(append)
      550    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/sigutils.py:22(normalize_signature)
     2060    0.001    0.000    0.005    0.000 {method 'any' of 'numpy.ndarray' objects}
      636    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:451(insert_unique_const)
     3732    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/slicing.py:1657(<lambda>)
  533/518    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:546(<listcomp>)
     4466    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/abstract.py:93(__init__)
       84    0.001    0.000    0.069    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:192(imp)
     1180    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2879(cumsum)
     1111    0.001    0.000    0.038    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:1628(incref)
      880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:294(make_block_same_class)
     1842    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/cache_key.py:133(<lambda>)
       90    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_stablehlo_ops_gen.py:1358(__init__)
      590    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:412(<listcomp>)
     3471    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1118(is_temp)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1431(<listcomp>)
      704    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/posixpath.py:377(abspath)
     3080    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:707(dtype)
      650    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2102(is_empty_shape)
     3016    0.001    0.000    0.001    0.000 {method 'clear' of 'frame' objects}
     3684    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/effects.py:104(<listcomp>)
      918    0.001    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:435(add_global_variable)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1420(<listcomp>)
     1650    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:752(check_valid_dtype)
     5680    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/containers.py:243(key)
     3218    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:267(define)
      330    0.001    0.000    0.027    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4423(_broadcast_in_dim_staging_rule)
     3200    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:75(__len__)
     2262    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1650(<genexpr>)
     1087    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:94(<listcomp>)
        6    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:970(memset)
      353    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/enum.py:980(__or__)
      440    0.001    0.000    0.052    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1205(_getbool_axis)
1943/1920    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:678(unify_pairs)
      843    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1094(copy_type)
     1943    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:6593(<genexpr>)
     1406    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:34(<listcomp>)
      394    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/dispatcher.py:677(__repr__)
      600    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:518(op_LOAD_FAST)
     1094    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/numpy_support.py:397(<listcomp>)
       87    0.001    0.000    0.054    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:520(unpack_exception)
      335    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:2144(adapt_state_infos)
     2060    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_methods.py:58(_any)
     9410    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:6718(_maybe_cast_indexer)
     3046    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:214(<genexpr>)
      760    0.001    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:319(get_arg_packer)
       30    0.001    0.000    0.518    0.017 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4888(_squeeze_batch_rule)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/cache_key.py:50(get_flag_prefixes)
       89    0.001    0.000    0.980    0.011 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:667(_optimize_final_module)
     2014    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:2054(<listcomp>)
      885    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:269(_make_shallow_copy_of)
      351    0.001    0.000    0.029    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1259(_pass_manager_builder)
     1508    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:387(_get_global_type)
     1240    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:70(<dictcomp>)
       89    0.001    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:643(__init__)
     1435    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1203(get_or_define)
      611    0.001    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:1200(_has_loc)
     2601    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:754(_rev_idx)
     1920    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2103(<genexpr>)
      974    0.001    0.000    0.060    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:488(apply)
      590    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/readers.py:15(resource_path)
      121    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
     2563    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:134(set_entry_point)
     2601    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:24(_maybe_view_as_subclass)
     1000    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:94(repl)
     1955    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:1114(add_attribute)
     2255    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:755(_maybe_repeat)
      630    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:138(<listcomp>)
     2334    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/bytecode.py:138(__repr__)
     1915    0.001    0.000    0.030    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/ffi.py:275(__exit__)
       82    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:291(get_mangle_string)
     4721    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
     1032    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/slicing.py:1659(_is_sorted)
      120    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:3747(bump_dims)
     1359    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/cffi_utils.py:29(is_ffi_instance)
     1404    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:26(module)
     4842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/analysis.py:141(<genexpr>)
     2442    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:119(args)
     3786    0.001    0.000    0.001    0.000 {method 'getvalue' of '_io.BytesIO' objects}
     2262    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1765(<listcomp>)
      389    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/containers.py:233(__init__)
     1860    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:12407(<genexpr>)
      152    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/common.py:49(__init__)
  758/757    0.001    0.000    0.042    0.000 <frozen importlib._bootstrap>:1038(_gcd_import)
     3198    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1716(<genexpr>)
  716/352    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:147(mangle_type_or_value)
      109    0.001    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:397(set_static_user_exc)
     1862    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
     5794    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:405(flags)
      644    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1048(__str__)
       30    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:3940(_dot_general_lower)
     7063    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
      440    0.001    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:2632(check_bool_indexer)
     1734    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:174(<listcomp>)
     1364    0.001    0.000    0.031    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:1307(_get_function)
     1300    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1270(__init__)
      595    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:422(descr)
      151    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4890(wrap_parfor_blocks)
      372    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
     1962    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:804(_flat_axes_specs)
      885    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:455(pop_all)
      151    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4906(unwrap_parfor_blocks)
      812    0.001    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:757(_do_work_expr)
       82    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:193(run_pass)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1537(<listcomp>)
      463    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/api_util.py:552(_assert_no_intersection)
      351    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/passmanagers.py:660(add_refprune_pass)
     2540    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:357(<listcomp>)
     3200    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/utils.py:241(__len__)
      575    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:858(ret)
     1087    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:51(<listcomp>)
      199    0.001    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/copy.py:227(_deepcopy_dict)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:1771(<setcomp>)
     2321    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler_machinery.py:68(analysis)
      620    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4906(_squeeze_lower)
      344    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_stablehlo_ops_gen.py:4151(return_)
     2100    0.001    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/re.py:249(compile)
     2216    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/abstract.py:20(_autoincr)
      180    0.001    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:98(shape)
      295    0.001    0.000    0.070    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:30(func)
     1017    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/weakref.py:496(popitem)
      300    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2363(_unmap_shaped_array)
       65    0.001    0.000    0.121    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:376(basic_indexing)
     1123    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:912(is_immutable_type)
      586    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:301(isgeneratorfunction)
      693    0.001    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:135(contains_nrt_meminfo)
      351    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:13(__init__)
      309    0.001    0.000    0.036    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:1608(alloca_lltype)
     2080    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/numpy_support.py:420(<listcomp>)
       60    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/utils.py:81(standard_multi_result_abstract_eval)
       89    0.001    0.000    0.088    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:1742(run_pass)
      620    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:801(<setcomp>)
      867    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:705(<listcomp>)
      775    0.001    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/transforms.py:314(yield_loops_with_multiple_backedges)
      600    0.001    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:2232(_op_LOAD_FAST)
      344    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:2486(_squeeze)
     4919    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:111(callee)
      483    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:101(get_return_type)
     1857    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:725(__str__)
     2520    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:202(is_set)
     1860    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:12388(<genexpr>)
       93    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:1494(_legalize_exception_vars)
     2734    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:447(__getitem__)
      720    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1980(<genexpr>)
      239    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:89(get_global_variable)
     1842    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dispatch.py:189(should_tuple_args)
      540    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1096(extend_axis_env_nd)
      361    0.001    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler_machinery.py:245(finalize)
      440    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:687(<listcomp>)
      790    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/copy.py:201(_deepcopy_list)
      918    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/analysis.py:621(rewrite_tuple_len)
     4984    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:119(defined)
       95    0.001    0.000    0.046    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1024(build_constraint)
       90    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_stablehlo_ops_gen.py:4582(__init__)
      186    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/textwrap.py:422(dedent)
      702    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/ffi.py:285(__str__)
     2334    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/dis.py:422(_unpack_opargs)
     5150    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:1774(current_scope)
       60    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:3457(_dot_general_shape_rule)
      351    0.001    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/passmanagers.py:111(_dispose)
      501    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/module.py:215(_get_metadata_lines)
     4877    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:2217(<genexpr>)
     1266    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ssa.py:40(get)
  458/342    0.001    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/consts.py:56(_do_infer)
     2133    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:181(gep)
