Fri Aug  8 08:24:11 2025    morgan/output.prof

         17555703 function calls (16866950 primitive calls) in 41.879 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      218    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1857(_pjit_forwarding)
     1120    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2336(mapped_aval)
     2003    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1168(check_var)
      247    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:656(pack_array)
     1406    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:30(descr)
       82    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/packer.py:104(from_arguments)
        1    0.000    0.000    0.005    0.005 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/old_hashing.py:1(<module>)
    15961    0.005    0.000    0.005    0.000 {built-in method _struct.unpack}
      960    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1652(typeof_expr)
      704    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/posixpath.py:377(abspath)
      202    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:954(get_python_api)
     5317    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1754(__hash__)
      533    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:510(get_constant)
      351    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:25(opt_level)
1204/1084    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:413(visit_vars_stmt)
      335    0.003    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:1661(_remove_unused_temporaries)
     3350    0.003    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:357(_set_terminator)
     4621    0.003    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:478(_lookup_global)
    58/38    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:1223(get_call_table)
      132    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:1172(find_topo_order)
     2603    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1282(find_exprs)
        2    0.000    0.000    0.005    0.003 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu.py:151(build_list)
    46464    0.005    0.000    0.005    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.005    0.003 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/listobj.py:451(build_list)
      164    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:183(mangle_args)
     8461    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:126(__new__)
      202    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:169(__init__)
     2898    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:278(__init__)
      359    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/removerefctpass.py:44(valid_output)
        1    0.000    0.000    0.005    0.005 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:5560(codegen)
      365    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:257(_get_fastpath_data)
       87    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/transforms.py:537(find_ranges)
  217/189    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dispatch.py:229(get_intermediate_shardings)
      618    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:166(_dtype)
    64/34    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:403(visit_vars)
       14    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:4354(safecast_intp)
    14850    0.005    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/ffi.py:344(detach)
      351    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:71(loop_vectorize)
     2427    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/bytecode.py:264(next)
      351    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:48(inlining_threshold)
     7417    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:934(check_eval_args)
       82    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:543(run_pass)
       14    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callwrapper.py:66(emit_cleanup)
      164    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:187(<listcomp>)
     4299    0.005    0.000    0.005    0.000 {built-in method numpy.frombuffer}
     2717    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/_collections_abc.py:909(__iter__)
       89    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:569(create_ir_module)
    47276    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
     2393    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler_machinery.py:187(_validate_pass)
       14    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:241(iternext_wrapper)
    52662    0.005    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:195(block)
      180    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/executionengine.py:145(_find_module_ptr)
      240    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:216(_resolve_builtin_function_type)
      425    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/marimo/_output/formatters/formatters.py:147(find_spec)
     2590    0.003    0.000    0.005    0.000 {method 'sub' of 're.Pattern' objects}
      351    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:83(slp_vectorize)
     2360    0.005    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:413(_broadcast_shape)
      262    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:124(name)
  716/352    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:147(mangle_type_or_value)
      278    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:320(if_else)
    24429    0.003    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:259(__hash__)
       82    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/packer.py:109(<listcomp>)
        1    0.000    0.000    0.005    0.005 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:1(<module>)
    44096    0.005    0.000    0.005    0.000 {method 'insert' of 'list' objects}
      328    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:76(_dispose)
      378    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:2593(_vectorize_call)
      135    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4501(_broadcast_in_dim_abstract_eval)
    48376    0.005    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:554(_get_name)
       56    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4361(_broadcast_in_dim_batch_rule)
        2    0.000    0.000    0.005    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/listobj.py:315(allocate)
      218    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:56(mark_positive)
    10385    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:674(get_field_position)
     1314    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/api_util.py:49(_ensure_index_tuple)
      224    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:3988(_ixs)
     3293    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:69(__init__)
       11    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/unicode.py:163(cast_from_literal)
       11    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/unicode.py:143(make_string_from_constant)
     9484    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler_machinery.py:428(is_registered)
      501    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/module.py:215(_get_metadata_lines)
    17573    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/utils.py:332(key)
      396    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:682(unpack_tuple)
     1120    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2353(_map_shaped_array)
     4130    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:401(<genexpr>)
     1180    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2879(cumsum)
       87    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:1370(build_dynamic_excinfo_struct)
      173    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/transforms.py:90(_populate_function_pm)
     2311    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:1893(append)
      204    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/metadata/__init__.py:919(read_text)
      575    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:858(ret)
      218    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:45(set_range_metadata)
     2060    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_methods.py:58(_any)
      749    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/copy.py:66(copy)
      824    0.004    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:2124(<genexpr>)
       87    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:284(run_pass)
      8/2    0.000    0.000    0.005    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:3006(fuse_parfors)
      843    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1094(copy_type)
      106    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
       66    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:202(_shard_np_array)
      196    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:145(_get_ptr_by_name)
        9    0.000    0.000    0.005    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:7599(tri)
       18    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/functools.py:774(_find_impl)
       89    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:56(__str__)
       87    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:1177(bytes_from_string_and_size)
      590    0.003    0.000    0.005    0.000 {built-in method _warnings.warn}
       18    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/functools.py:732(_compose_mro)
      106    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1399(_get_spec)
       82    0.003    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:2065(raise_on_unsupported_feature)
       18    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/old_boxing.py:49(unbox_integer)
        9    0.000    0.000    0.005    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:2000(_tri)
        3    0.000    0.000    0.005    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/ufunc/parallel.py:379(_launch_threads)
       87    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:327(err_set_none)
       12    0.000    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4795(remove_dead_parfor_recursive)
        6    0.000    0.000    0.005    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:3042(fuse_recursive_parfor)
        8    0.000    0.000    0.005    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4129(maximize_fusion)
     4776    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:12212(<genexpr>)
        4    0.000    0.000    0.005    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/tqdm/std.py:952(__init__)
        9    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/linalg.py:536(_H)
     3113    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:734(name)
      267    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:176(global_variables)
     2734    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:1857(get)
     2155    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2050(is_constant_shape)
       44    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:396(_parse_jit_arguments)
    15382    0.004    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:247(shape)
      831    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:350(new_jaxpr_eqn)
      622    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:160(wrapped)
      850    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:169(__enter__)
    55/53    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:615(from_argument)
     5338    0.004    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/warnings.py:477(__exit__)
     9856    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1311(full_lower)
        2    0.000    0.000    0.004    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/listobj.py:227(allocate_ex)
     1784    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:1137(__str__)
      822    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/source_info_util.py:296(reset_name_stack)
     4318    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:685(get_type)
     3868    0.004    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:73(tree_flatten)
     7140    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:831(_values)
     2400    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:462(push)
     1883    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:621(__str__)
      777    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:190(subjaxprs)
      760    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/packer.py:167(__init__)
      396    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:689(<listcomp>)
     1603    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
       86    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/runtime/context.py:75(free)
       27    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/util.py:188(promote_args)
     1389    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1212(redefine)
        9    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/ufuncs.py:2323(abs)
      239    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:89(get_global_variable)
     2234    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:127(_get_single_key)
       80    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:316(resolve_static_getitem)
    28249    0.004    0.000    0.004    0.000 {method 'rpartition' of 'str' objects}
      186    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:263(backbone)
      483    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:101(get_return_type)
       21    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/sre_compile.py:783(compile)
      217    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/func.py:95(add_entry_block)
     3522    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:85(_zero_of_dtype)
     1450    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1581(make_jaxpr_effects)
       14    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callwrapper.py:197(get_env)
    24871    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/analysis.py:69(<genexpr>)
      594    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1367(seen_attrs_get)
     1292    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:1028(resolve)
     1421    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:655(_add_refine_map)
      295    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:410(pre_block)
     5752    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/enum.py:359(__call__)
       91    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:140(run_pass)
      440    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:1153(take)
3303/2547    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:242(__eq__)
     2143    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:1875(make_temp)
       14    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/rangeobj.py:147(iternext)
  123/102    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/consts.py:73(_infer_expr)
     6548    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1326(definitely_equal)
        1    0.000    0.000    0.004    0.004 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/ufunc/parallel.py:416(select_from_backends)
     2673    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(validate_all_hashable)
        2    0.000    0.000    0.004    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/ufunc/parallel.py:389(select_known_backend)
    57602    0.004    0.000    0.004    0.000 {built-in method builtins.iter}
       39    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/listobj.py:162(_payload)
     2039    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:172(_run_handle_exception)
     4617    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:602(push_state)
     4792    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:5633(<genexpr>)
        3    0.000    0.000    0.004    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:3414(lower_parfor_sequential)
     1508    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/utils.py:35(erase_traceback)
       39    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/listobj.py:22(get_list_payload)
     1266    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ssa.py:40(get)
     1770    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:525(<genexpr>)
     1885    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/api_util.py:646(<genexpr>)
       24    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4857(find_potential_aliases_parfor)
      604    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:11882(<setcomp>)
      440    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:97(is_bool_indexer)
      121    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
     2389    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:182(signature)
      760    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/packer.py:170(_build_unflatten_code)
       84    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu.py:45(create_module)
       89    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ssa.py:101(_iterated_domfronts)
     8182    0.004    0.000    0.004    0.000 {method 'remove' of 'list' objects}
       76    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:873(gil_release)
      280    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:1488(inline_array)
     1491    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1112(__repr__)
      397    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:629(select)
     2233    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2789(new_block)
      8/2    0.000    0.000    0.004    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:3512(get_parfor_params)
     2108    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:612(unwrap)
      613    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1247(<lambda>)
      302    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:163(make_concrete_template)
       93    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:208(_prune_phis)
       93    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:626(<listcomp>)
     2233    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:236(set_axis)
    13976    0.004    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/ffi.py:327(__init__)
     3295    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1776(<lambda>)
       93    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:227(_post_doms)
        4    0.000    0.000    0.004    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/tqdm/utils.py:333(_screen_shape_linux)
      150    0.000    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/funcdesc.py:87(lookup_module)
      297    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1375(_attr_token)
7707/7177    0.003    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:172(__eq__)
