Wed Aug  6 12:02:42 2025    output.prof

         11870861 function calls (11437881 primitive calls) in 70.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1686    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/misc/llvm_pass_timings.py:292(record)
      170    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/__init__.py:272(__getattr__)
       99    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:601(_get_reference)
      426    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:145(get_unique_name)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:94(update_indices)
     1504    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_umath.py:584(<listcomp>)
     1189    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/bytecode.py:67(__init__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/cmathdecl.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:285(__call__)
       43    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:575(descr)
       35    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ctypes/__init__.py:513(string_at)
      364    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:63(__str__)
     1189    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/bytecode.py:117(__repr__)
       56    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1004(op_BINARY_SUBSCR)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
     1980    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
      170    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1742(typeof_intrinsic_call)
     2677    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
      376    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/function_base.py:346(iterable)
     1434    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:164(__getitem__)
       72    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1009(_get_return_vars)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:138(_load_effective_address)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:595(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:380(<listcomp>)
       25    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cpu.py:199(<listcomp>)
       55    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cloudpickle/cloudpickle.py:284(_lookup_module_and_qualname)
   288/24    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:174(getwidth)
      212    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:100(<lambda>)
     2978    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:114(defined)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/random/generator_core.py:1(<module>)
       15    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:139(store_item)
       21    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:96(closegroup)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/listobj.py:48(size)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:879(guard_null)
        4    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:158(fix_missing_locations)
      690    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:2616(<genexpr>)
     2091    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/inline_closurecall.py:1558(<listcomp>)
      391    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/posixpath.py:60(isabs)
     2663    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/value.py:155(is_global)
    120/4    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:166(_fix)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1464(_legalize_exception_vars)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/slicing.py:159(<listcomp>)
      150    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/rewrites/static_raise.py:46(match)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4355(ol_np_empty)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/multiprocessing/synchronize.py:11(<module>)
       56    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir_utils.py:2175(resolve_func_from_module)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:127(create_iter_indices)
       68    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/enum.py:932(__or__)
      441    0.000    0.000    0.000    0.000 {method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
      376    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:107(get_linalg_error_extobj)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:190(decorate)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/builtins.py:1042(generic)
       15    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:482(pack_value)
       43    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/builder.py:989(phi)
      288    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:228(_get_be_type)
      683    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/inspect.py:513(_is_wrapper)
     1504    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/function_base.py:1316(_diff_dispatcher)
      143    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/dispatcher.py:721(__repr__)
     2247    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/analysis.py:141(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/mathimpl.py:401(pow_impl)
     1128    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_common.py:166(<listcomp>)
      677    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cpu_options.py:61(__eq__)
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/tupleobj.py:346(static_getitem_tuple)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:751(tuple_getitem)
     1880    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2950(_prod_dispatcher)
      752    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:117(isComplexType)
      440    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1470(<genexpr>)
     1042    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1608(push)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:5270(_fail)
      230    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/trainingDataLib.py:235(<listcomp>)
       70    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1453(reflect_native_value)
        9    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:129(<listcomp>)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:1082(_get_function_type)
      203    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:222(overload_method)
       33    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/genericpath.py:16(exists)
     1880    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/arraysetops.py:133(_unique_dispatcher)
       46    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/builtins.py:95(generic)
       23    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/abstract.py:177(__call__)
      956    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:581(<genexpr>)
    46/11    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/functools.py:684(_c3_mro)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1070(path_stats)
       23    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/pathlib.py:1214(open)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/encodings/__init__.py:70(search_function)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:779(tuple_setitem)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/bytecode.py:246(_compute_lineno)
       16    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:277(err_occurred)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/nrtdynmod.py:63(_define_nrt_decref)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:147(load_data)
      476    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:456(get_argument_type)
       68    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:387(__hash__)
       66    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:72(__ne__)
       23    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:2233(op_LOAD_DEREF)
      752    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_sparse_array.py:311(<genexpr>)
     1372    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:263(define)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1493(_get_spec)
      448    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/common.py:150(cast_scalar_indexer)
     1179    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:119(args)
      208    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/functions.py:515(__hash__)
      138    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir_utils.py:1678(find_const)
       27    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:388(insert_user_function)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/untyped_passes.py:1768(run_pass)
      818    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/itanium_mangler.py:84(_fix_lead_digit)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/context.py:94(match)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:296(err_format)
     1753    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/multiarray.py:152(concatenate)
      220    0.000    0.000    0.000    0.000 {pandas._libs.lib.dtypes_all_equal}
      913    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1612(pop)
       19    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/inline_closurecall.py:968(_inline_arraycall)
      110    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1382(<listcomp>)
       81    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:269(_module_repr)
      305    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/dispatcher.py:57(__len__)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/transforms.py:10(visit_Function)
       55    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/experimental/function_type.py:1(<module>)
       21    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:393(__call__)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:960(__init__)
       84    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:394(binop)
       82    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/ufunc/array_exprs.py:66(_match_array_expr)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:956(__init__)
       35    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:1303(alloca_obj)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:487(long_as_longlong)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/slicing.py:123(fix_stride)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:773(tuple_new)
   112/56    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir_utils.py:2185(resolve_mod)
      229    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1077(needs_i8_conversion)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/collections.py:1(<module>)
      196    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
     1189    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/dis.py:419(_unpack_opargs)
      780    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:615(__hash__)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler.py:301(compile_result)
      660    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1459(<genexpr>)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:477(number_long)
     2640    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/base.py:326(ndim)
      440    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:426(__init__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/runtime/nrtdynmod.py:41(_define_nrt_incref)
     2000    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:603(<listcomp>)
       72    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/transforms.py:15(visit_BasicBlock)
      331    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/targetconfig.py:114(setter)
     1716    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler_machinery.py:280(debug_print)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/context.py:76(finditer)
       15    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/numbers.py:35(int_add_impl)
       66    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:64(__eq__)
        9    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/executionengine.py:57(get_function_address)
     2233    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/series.py:1323(_clear_item_cache)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/iterators.py:62(__init__)
      145    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/weakref.py:395(__setitem__)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:334(unify)
       14    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/typeof.py:269(_typeof_nb_type)
      376    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:186(_assert_stacked_square)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:599(load_from_data_pointer)
      158    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1891(__init__)
       23    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:769(joinpath)
       55    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cloudpickle/cloudpickle_fast.py:649(__init__)
      462    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1057(_expand)
      136    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:278(__str__)
     2593    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1737(current_scope)
      103    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/builtins.py:605(generic)
     3570    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/context.py:617(<lambda>)
      884    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/internals/blocks.py:479(dtype)
       45    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:791(op_RETURN_VALUE)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:2659(_inplace_binop)
     1686    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1160(is_terminated)
     1622    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/_monitor.py:30(__init__)
  132/126    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:510(<listcomp>)
       30    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/consts.py:47(_fail)
      398    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/packer.py:140(_flatten)
     2124    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/contextlib.py:479(__enter__)
      233    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/utils.py:486(bit_length)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:222(find_use_defs)
     1320    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:299(__getattr__)
