Mon Aug 11 11:19:47 2025    morgan/output.prof

         29177502 function calls (28676758 primitive calls) in 175.382 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    17630    0.021    0.000    0.021    0.000 {method 'sort' of 'numpy.ndarray' objects}
     7052    0.021    0.000    3.773    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:13(elemwise)
    84624    0.021    0.000    0.023    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/format.py:670(<genexpr>)
     2020    0.020    0.000    0.047    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1442(find_common_type)
    20504    0.020    0.000    0.026    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2747(get_block_type)
    21156    0.020    0.000    0.073    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_dtype.py:334(_name_includes_bit_suffix)
    10578    0.020    0.000    0.038    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:757(dtype)
    42312    0.020    0.000    0.023    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:466(_decodeExtra)
     4040    0.020    0.000    2.116    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:288(comparison_op)
    14104    0.019    0.000    0.048    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:516(get_zero_arg)
     3526    0.019    0.000  139.618    0.040 /usr/src/app/morgan/qm.py:453(secondorder_sparse)
    10578    0.019    0.000    0.044    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:482(enter_context)
     7052    0.019    0.000    0.585    0.000 /usr/src/app/morgan/qm.py:64(_bin_path)
    28584    0.019    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:481(ensure_wrapped_if_datetimelike)
     4040    0.019    0.000    0.216    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:623(reindex_indexer)
    43964    0.019    0.000    0.247    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
     8080    0.019    0.000    0.169    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1353(take_nd)
    10578    0.018    0.000    0.061    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:217(_EndRecData64)
    22808    0.018    0.000    0.033    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:542(<listcomp>)
   169248    0.018    0.000    0.018    0.000 {method 'read' of '_io.BytesIO' objects}
    14104    0.018    0.000    0.018    0.000 {built-in method numpy.arange}
     8080    0.018    0.000    0.137    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/array_algos/take.py:59(take_nd)
    25196    0.018    0.000    0.018    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    45838    0.018    0.000    0.037    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:121(size)
    14104    0.018    0.000    0.220    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:589(_from_parts)
     2020    0.018    0.000    0.022    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1012(iget)
     7052    0.018    0.000    0.187    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/readers.py:12(__init__)
    35260    0.018    0.000    0.033    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:26(_is_scipy_sparse_obj)
     2020    0.018    0.000    0.058    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:843(_engine)
    10578    0.018    0.000    0.204    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:530(wrapped)
    59942    0.018    0.000    0.084    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:401(<genexpr>)
     7052    0.017    0.000    0.222    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/resources.py:135(_path_from_resource_path)
     8180    0.017    0.000    0.115    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:4631(_get_item_cache)
    93328    0.017    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:148(<genexpr>)
    26563    0.017    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/flags.py:87(allows_duplicate_labels)
     7052    0.017    0.000    0.254    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_twodim_base_impl.py:376(tri)
    21156    0.017    0.000    0.114    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:568(<genexpr>)
     8778    0.017    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:713(<listcomp>)
    24543    0.017    0.000    0.055    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(validate_all_hashable)
     4040    0.016    0.000    0.347    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:6212(_construct_result)
    28208    0.016    0.000    0.023    0.000 /opt/conda/envs/ml/lib/python3.10/types.py:176(__get__)
    62816    0.016    0.000    0.016    0.000 {method 'split' of 'str' objects}
     5252    0.016    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/numeric.py:137(ones)
     7052    0.016    0.000   16.272    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:425(__array__)
    51107    0.016    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:334(is_hashable)
     7052    0.016    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:663(convert_format)
     4040    0.016    0.000    0.820    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1397(_getitem_axis)
    11092    0.015    0.000    0.015    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     2120    0.015    0.000    0.049    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:4196(_get_value)
     4040    0.015    0.000    0.749    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1205(_getbool_axis)
    14104    0.015    0.000    0.235    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:957(__new__)
     7054    0.015    0.000    0.018    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:80(atleast_2d)
    63729    0.015    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:372(apply_if_callable)
    20504    0.015    0.000    0.102    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:145(_get_option)
    49086    0.015    0.000    0.028    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1600(<genexpr>)
    21156    0.015    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1836(close)
    42312    0.015    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/format.py:198(_check_version)
    21156    0.015    0.000    0.024    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:380(issubdtype)
    14140    0.015    0.000    0.032    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1444(_is_dtype_type)
     7052    0.015    0.000    0.044    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/numeric.py:646(flatnonzero)
     2120    0.015    0.000    0.026    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1251(_is_scalar_access)
     3526    0.015    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:722(<listcomp>)
    10578    0.015    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:738(is_weakly_typed)
    74046    0.015    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1072(<genexpr>)
    49364    0.015    0.000    0.067    0.000 {built-in method posix.fspath}
    40803    0.014    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/__init__.py:34(using_copy_on_write)
     3526    0.014    0.000    2.855    0.001 /usr/src/app/morgan/qm.py:334(_tm_cache)
    17556    0.014    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:157(_get_broadcast_parameters)
    11000    0.014    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:91(<dictcomp>)
    26564    0.014    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/flags.py:51(__init__)
     4040    0.014    0.000    0.516    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:4161(_take_with_is_copy)
    31734    0.013    0.000    0.018    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:600(_from_parsed_parts)
     3526    0.013    0.000    1.258    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:447(bind)
     4040    0.013    0.000    2.496    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:6121(_cmp_method)
    10578    0.013    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:533(__exit__)
    14104    0.013    0.000    0.026    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_twodim_base_impl.py:34(_min_int)
     7052    0.013    0.000    0.553    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/resources.py:107(path)
    33460    0.013    0.000    0.013    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:578(nnz)
     8778    0.013    0.000    0.220    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:712(<listcomp>)
    20503    0.013    0.000    0.047    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:236(set_axis)
    28280    0.013    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1993(dtype)
    84624    0.013    0.000    0.013    0.000 {method 'seekable' of '_io.BufferedReader' objects}
     3526    0.013    0.000    0.027    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:350(tree_map)
     8778    0.013    0.000    0.111    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:709(<listcomp>)
    20525    0.013    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:693(_sanitize_ndim)
     3526    0.013    0.000    1.226    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:941(process_primitive)
     2020    0.013    0.000    0.013    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1401(np_find_common_type)
    26334    0.012    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:339(iterable)
    59466    0.012    0.000    0.012    0.000 {built-in method __new__ of type object at 0x55de50483640}
     4041    0.012    0.000    0.022    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:650(_simple_new)
     4040    0.012    0.000    0.400    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:869(take)
    59942    0.012    0.000    0.061    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:398(<genexpr>)
    17630    0.012    0.000    0.012    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    10578    0.012    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:269(_make_shallow_copy_of)
    82528    0.012    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:345(<genexpr>)
   112832    0.012    0.000    0.012    0.000 {built-in method _warnings._filters_mutated}
     7052    0.012    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_adapters.py:11(__init__)
    10578    0.011    0.000    0.011    0.000 {built-in method sys.exc_info}
    20503    0.011    0.000    0.034    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/base.py:86(_validate_set_axis)
    68773    0.011    0.000    0.011    0.000 {built-in method builtins.hash}
    22184    0.011    0.000    0.073    0.000 {method 'any' of 'numpy.ndarray' objects}
    16160    0.011    0.000    0.016    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:586(_get_axis)
     8080    0.011    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:294(make_block_same_class)
    24565    0.011    0.000    0.013    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:416(extract_array)
    21156    0.011    0.000    0.011    0.000 {method 'format' of 'str' objects}
    11000    0.011    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2472(_any_dispatcher)
     3526    0.011    0.000    5.467    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:296(dot)
    20504    0.011    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:676(_translate_key)
     7052    0.011    0.000    0.018    0.000 /opt/conda/envs/ml/lib/python3.10/posixpath.py:100(split)
     7052    0.011    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1052(set_trace)
    41008    0.011    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:7659(ensure_index)
     5546    0.011    0.000    0.011    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     3526    0.011    0.000    0.011    0.000 {method 'astype' of 'numpy.generic' objects}
    22284    0.011    0.000    0.062    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_methods.py:58(_any)
    10578    0.011    0.000    0.024    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:21(atleast_1d)
     2020    0.011    0.000    0.045    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:4613(_box_col_values)
    28208    0.011    0.000    0.011    0.000 {method 'startswith' of 'str' objects}
    56416    0.010    0.000    0.010    0.000 {method 'insert' of 'list' objects}
     8080    0.010    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/base.py:82(shape)
     3526    0.010    0.000    5.479    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:924(dot)
    17630    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:70(<dictcomp>)
     4040    0.010    0.000    0.010    0.000 {method 'take' of 'numpy.ndarray' objects}
     4040    0.010    0.000    0.179    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:687(<listcomp>)
    14140    0.010    0.000    0.051    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:139(is_object_dtype)
    90170    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/multiarray.py:690(result_type)
    22523    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1837(__init__)
    28886    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:639(<genexpr>)
     2120    0.010    0.000  139.644    0.066 /usr/src/app/morgan/trainingDataLib.py:152(<listcomp>)
     8080    0.010    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1200(is_bool_dtype)
     7052    0.010    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2118(shape)
     4040    0.010    0.000    0.049    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:97(is_bool_indexer)
    28208    0.010    0.000    0.066    0.000 /opt/conda/envs/ml/lib/python3.10/re.py:249(compile)
    56416    0.010    0.000    0.010    0.000 {method 'lstrip' of 'str' objects}
    20504    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:649(_get_deprecated_option)
     3526    0.010    0.000    2.914    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:40(func)
    52890    0.010    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:200(<genexpr>)
    72172    0.009    0.000    0.009    0.000 {method 'pop' of 'dict' objects}
    35260    0.009    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:420(__init__)
     3526    0.009    0.000    0.946    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:30(func)
     8778    0.009    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:201(_get_reduced_shape)
     3526    0.009    0.000    0.022    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:838(check_user_dtype_supported)
    14104    0.009    0.000    0.064    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2879(cumsum)
    35260    0.009    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:426(__exit__)
    12120    0.009    0.000    0.018    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:195(is_array_like)
    10578    0.009    0.000    0.009    0.000 {built-in method builtins.print}
     3526    0.009    0.000    0.037    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:781(_lattice_result_type)
    20504    0.009    0.000    0.022    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:7754(maybe_extract_name)
    28280    0.009    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:707(dtype)
    17630    0.009    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1073(<listcomp>)
     3526    0.009    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:73(tree_flatten)
    17630    0.009    0.000    0.009    0.000 {method 'join' of 'str' objects}
    10578    0.009    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:509(_push_cm_exit)
     3526    0.009    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/util.py:298(wrapper)
    21156    0.009    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:452(__init__)
        2    0.009    0.004    0.009    0.004 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:220(vstack)
    20524    0.009    0.000    0.026    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:568(require_length_match)
    20525    0.009    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:732(_sanitize_str_dtypes)
     4040    0.009    0.000    0.205    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:2632(check_bool_indexer)
     4040    0.009    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/base.py:840(__iter__)
    42312    0.008    0.000    0.008    0.000 {built-in method _struct.calcsize}
     8778    0.008    0.000    0.098    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:711(<listcomp>)
    16464    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/__init__.py:55(using_string_dtype)
     3526    0.008    0.000    0.014    0.000 /opt/conda/envs/ml/lib/python3.10/typing.py:306(inner)
    10578    0.008    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:455(pop_all)
    14140    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:123(classes)
    42312    0.008    0.000    0.008    0.000 {method 'find' of 'str' objects}
     2020    0.008    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:538(is_string_dtype)
    18144    0.008    0.000    0.008    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     4042    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:832(_reset_identity)
    22523    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1940(_block)
    20504    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:617(_select_options)
    86455    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:6718(_maybe_cast_indexer)
     3526    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/config.py:194(trace_context)
     7052    0.008    0.000    0.219    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
    17556    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:174(<listcomp>)
    42312    0.008    0.000    0.008    0.000 {method 'endswith' of 'str' objects}
    26334    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:754(_rev_idx)
    21156    0.008    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_dtype.py:24(_kind_name)
    53126    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:405(flags)
    20525    0.007    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:755(_maybe_repeat)
     8080    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/array_algos/take.py:325(_get_take_nd_function)
     4040    0.007    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:994(is_numeric_v_string_like)
     7052    0.007    0.000    0.228    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_common.py:38(get_resource_reader)
    10578    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1419(<listcomp>)
    10578    0.007    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:72(__init__)
     4040    0.007    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:766(_try_cast)
    36912    0.007    0.000    0.007    0.000 {built-in method builtins.iter}
     7052    0.007    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_adapters.py:78(wrap_spec)
     2120    0.007    0.000    0.007    0.000 /usr/src/app/morgan/trainingDataLib.py:148(<listcomp>)
    16528    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/getlimits.py:721(max)
     7052    0.007    0.000    0.025    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_common.py:25(normalize_path)
     7052    0.007    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:1904(ravel)
    26334    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:24(_maybe_view_as_subclass)
    17630    0.007    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_arraysetops_impl.py:132(_unpack_tuple)
    17630    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1074(<listcomp>)
    28630    0.007    0.000    0.007    0.000 {method 'items' of 'dict' objects}
     3526    0.007    0.000    0.117    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:726(<listcomp>)
     2020    0.007    0.000    0.142    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1633(as_array)
    44333    0.007    0.000    0.007    0.000 {method 'keys' of 'dict' objects}
    10578    0.007    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:514(_push_exit_callback)
    14104    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:592(<listcomp>)
     8080    0.007    0.000    0.046    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:5449(_can_hold_identifiers_and_holds_name)
    28208    0.007    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/enum.py:801(value)
    14200    0.007    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/random.py:546(uniform)
     3526    0.006    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:466(<listcomp>)
    59868    0.006    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/multiarray.py:995(ravel_multi_index)
     8080    0.006    0.000    0.006    0.000 {method 'copy' of 'numpy.ndarray' objects}
     8080    0.006    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:5564(equals)
     2120    0.006    0.000    0.014    0.000 /usr/src/app/morgan/trainingDataLib.py:88(validate_and_sort_limits)
     4040    0.006    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/algorithms.py:1131(take)
        1    0.006    0.006    0.006    0.006 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:2190(_form_blocks)
     8778    0.006    0.000    0.027    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:705(<listcomp>)
     7052    0.006    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:385(is_fully_replicated)
     8080    0.006    0.000    0.051    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
     4040    0.006    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:948(from_blocks)
    14104    0.006    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/getlimits.py:708(min)
    10578    0.006    0.000    0.052    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:631(__fspath__)
    17630    0.006    0.000    0.117    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:845(joinpath)
     2020    0.006    0.000    0.022    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:678(_constructor_sliced_from_mgr)
     2020    0.006    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1721(<listcomp>)
